id,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at,updated_at
2788,Laurence Sporer,1,chanel_feeney@von.example,67,5,11,5,351,individual,1,t,solteiro,,8,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2789,Ms. Derrick Brown,1,burton@mccullough.test,47,15,34,2,389,individual,7,t,solteiro,,2,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2790,Ted Dicki,1,zackary.ryan@sipes-morar.example,15,5,15,4,166,familiar,7,f,divorciado,,5,3,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2791,Angel Jakubowski,1,joaquin_leannon@kuvalis-metz.test,78,31,5,2,12,familiar,6,t,casado,,6,9,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2792,Maxine Hessel DVM,1,marita.tromp@turcotte-schamberger.test,39,59,19,8,237,familiar,1,t,divorciado,,0,7,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2793,Suellen Shanahan,1,hosea@heller.example,40,65,29,1,272,familiar,1,t,solteiro,,1,6,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2794,Joye Predovic,1,lawrence_rice@koss-franecki.example,17,16,2,9,329,familiar,7,f,casado,,4,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2795,Pres. Li Dach,1,dominic_graham@hudson.example,36,23,9,5,35,familiar,3,f,casado,,4,3,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2796,Gregorio Cummings,1,vannessa_cummerata@luettgen.example,55,32,26,3,154,individual,6,t,divorciado,,10,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2797,Pres. Marcelino Homenick,1,claude_hayes@reynolds.test,61,28,28,0,412,individual,6,f,solteiro,,5,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2798,Mr. Madonna Rau,1,joshua.klocko@bahringer-okuneva.example,74,3,24,6,284,familiar,2,f,solteiro,,4,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2799,Quentin Miller,1,raquel_casper@kuvalis-barton.example,8,59,19,8,299,individual,4,t,divorciado,,1,17,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2800,Steve Erdman V,1,carlee.mertz@kertzmann.test,32,15,19,7,406,individual,7,t,divorciado,,3,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2801,Grady O'Conner,1,erma@ziemann-sipes.test,79,74,29,0,302,individual,5,f,divorciado,,0,6,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2802,Guillermina Walker,1,edris@pacocha.test,10,42,29,9,372,individual,4,f,divorciado,,3,3,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2803,Emelia Kessler,1,demarcus_kling@goodwin.test,49,20,16,0,91,familiar,6,t,solteiro,,8,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2804,Linwood Crooks,1,jermaine@hegmann.test,61,57,11,1,222,familiar,4,f,casado,,5,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2805,Ms. Lawana Gerlach,1,jerold@romaguera-marquardt.test,29,51,34,1,315,familiar,4,t,casado,,2,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2806,Deangelo Dietrich,1,reuben@rodriguez.example,60,23,35,5,176,individual,4,f,casado,,5,16,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2807,Marc Jacobi,1,belen_flatley@murazik.example,46,71,24,2,2,individual,4,t,divorciado,,3,9,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2808,Mr. Charlotte Lesch,1,peggie@lubowitz.test,73,64,2,1,448,individual,3,t,divorciado,,5,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2809,Lucius Klocko,1,lashay_brown@murazik.test,11,68,2,3,371,individual,7,f,divorciado,,10,6,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2810,Esteban Hickle,1,kelley.langosh@douglas-reynolds.example,23,22,25,2,114,individual,2,t,solteiro,,8,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2811,Logan Homenick,1,dewey_powlowski@ruecker.example,73,15,7,6,285,individual,3,t,casado,,4,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2812,Dorcas Lynch DVM,1,dan.mayert@grant-kuhic.test,5,47,1,2,209,familiar,3,f,solteiro,,7,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2813,Miss Lyman Doyle,1,leonardo.anderson@bayer-mayert.example,27,24,18,8,464,familiar,3,f,solteiro,,4,3,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2814,Lamonica Stroman,1,emil.daugherty@jenkins-welch.example,34,58,34,1,264,individual,3,f,divorciado,,5,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2815,Cristobal Rodriguez,1,florentino_cremin@weber.example,15,35,25,1,246,individual,4,t,casado,,4,3,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2816,Woodrow Schmitt,1,fredrick_champlin@turner.example,43,61,9,2,282,individual,1,t,solteiro,,8,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2817,Patty Bashirian,1,maude_rath@friesen.example,44,48,14,1,251,familiar,7,f,casado,,8,9,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2818,Suellen Ruecker I,1,daron@kohler.example,66,39,29,9,255,individual,4,t,casado,,2,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2819,Ashanti Jones,1,joanie@johns.example,45,24,6,6,16,familiar,2,t,casado,,4,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2820,Charlesetta Quitzon VM,1,devona@zieme.example,87,4,36,4,67,individual,3,t,solteiro,,6,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2821,Fr. Concetta Hettinger,1,jenice@heathcote-jaskolski.test,20,63,24,8,487,familiar,1,f,casado,,10,9,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2822,Nila Lockman,1,ethan_oconner@goldner.example,48,67,12,2,465,familiar,1,f,divorciado,,0,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2823,Willette Lynch,1,eartha@kris.example,86,46,23,6,20,individual,2,t,solteiro,,9,9,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2824,Marget Hammes,1,milan@schultz-champlin.example,82,39,29,8,403,familiar,4,f,divorciado,,0,10,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2825,Natasha Zboncak CPA,1,nilda@hudson.test,85,17,3,3,23,familiar,6,f,casado,,4,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2826,Val Lowe,1,alexis_carter@reynolds.example,41,19,32,3,190,familiar,7,t,casado,,8,6,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2827,Jules Dibbert,1,dillon@kessler.test,45,43,3,6,462,familiar,6,t,casado,,10,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2828,Mr. Tad Gorczany,1,madaline@ruecker.example,49,74,4,4,22,familiar,3,t,divorciado,,9,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2829,Hipolito Buckridge Jr.,1,rodrick.kerluke@huels.test,7,9,37,2,334,familiar,5,f,solteiro,,8,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2830,Galen Roberts,1,laticia_emmerich@mraz-steuber.example,64,13,32,2,287,individual,5,f,casado,,4,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2831,Gus Sipes,1,twanna@hessel.test,41,43,5,9,255,familiar,6,t,solteiro,,10,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2832,Ronnie Carter,1,dorene@wuckert.example,3,40,18,4,212,familiar,1,f,casado,,2,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2833,Catarina Reichert,1,dwight@stiedemann.test,86,61,13,2,91,individual,3,t,divorciado,,9,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2834,Jarod Ondricka DO,1,albina_maggio@rippin.example,10,67,27,1,74,familiar,2,t,divorciado,,4,6,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2835,Dr. Garfield Zulauf,1,lowell_gorczany@boyle.test,77,5,36,3,498,individual,7,f,divorciado,,8,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2836,Sherika Schneider,1,keira_watsica@barrows.test,86,41,3,2,207,individual,4,t,solteiro,,0,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2837,Mireille Grimes,1,odell@feest-pagac.test,8,65,9,0,254,individual,6,t,divorciado,,2,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2838,Florencio Goodwin,1,zona@nader.test,48,59,2,7,57,individual,7,f,casado,,0,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2839,Douglass Stehr,1,herb.schumm@waelchi.example,43,56,37,1,367,individual,7,f,solteiro,,1,7,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2840,Maranda Tromp,1,catherina.hilll@stroman-flatley.test,49,24,19,5,494,familiar,4,f,casado,,7,7,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2841,Gov. Kristopher Shanahan,1,yasmine@hahn.test,57,43,34,1,317,individual,3,f,casado,,3,0,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2842,Erich Murray III,1,terrence.cronin@rosenbaum.test,45,46,27,7,228,familiar,2,t,casado,,9,9,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2843,Rolanda Beier,1,denisse_konopelski@green-lang.test,77,62,10,0,101,individual,2,f,divorciado,,7,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2844,Andrea Kuhlman DDS,1,mammie.luettgen@considine.test,33,49,33,6,103,familiar,2,f,solteiro,,4,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2845,Rep. Alexander Crona,1,evita@murazik-harber.example,50,6,5,2,482,individual,2,t,divorciado,,0,5,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2846,Ulysses Schinner,1,noah@marvin-bartell.example,48,4,36,0,347,familiar,1,f,divorciado,,10,7,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2847,Scarlett Brakus,1,daphine_stoltenberg@cruickshank.example,77,17,17,4,212,individual,7,t,divorciado,,9,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2848,Bernice Kirlin,1,maya.swaniawski@bailey.example,12,38,1,3,10,familiar,2,t,solteiro,,10,7,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2849,Oscar Boyle,1,dorene@runte.example,44,4,7,3,359,familiar,1,f,solteiro,,9,0,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2850,Mack Satterfield,1,sergio@bruen.example,69,56,28,2,251,familiar,2,f,divorciado,,9,8,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2851,Rod Berge,1,boris.bergnaum@lesch.test,54,69,25,8,493,familiar,3,f,divorciado,,9,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2852,Dr. Miguel Langworth,1,almeda@lowe-wolf.example,57,48,9,0,59,individual,4,f,casado,,10,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2853,Hoyt Russel,1,ignacio@brown.test,73,42,37,3,42,individual,3,t,solteiro,,5,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2854,Emelina Bosco,1,rickey@kuphal.example,35,31,16,5,265,individual,2,f,solteiro,,3,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2855,Casie Crist,1,classie_glover@feeney.test,2,44,28,5,16,familiar,7,f,solteiro,,2,3,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2856,Marcelo Welch I,1,sunday_gibson@trantow.test,87,44,25,5,301,individual,7,t,solteiro,,5,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2857,Rob Emmerich,1,timmy.schiller@mayert.example,69,35,17,9,456,familiar,3,t,casado,,2,1,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2858,Leland Medhurst,1,garry@berge-boehm.test,18,2,8,3,330,individual,7,t,divorciado,,5,19,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2859,Olimpia Halvorson,1,avery@quigley.test,87,19,26,1,412,individual,4,f,solteiro,,9,7,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2860,Fr. Gordon Howe,1,alisia_hammes@ankunding-spencer.test,57,3,4,6,302,familiar,5,t,casado,,5,19,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2861,Delmar West,1,nelida.torp@maggio.example,65,45,7,4,220,familiar,2,f,solteiro,,0,2,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2862,Leah Okuneva,1,caleb@ortiz.example,36,56,27,8,437,individual,3,t,solteiro,,9,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2863,Xiao Wiegand IV,1,bennie.dicki@oberbrunner-schamberger.example,13,43,16,5,487,individual,1,t,divorciado,,10,6,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2864,Hailey Corkery,1,bruce.cronin@von-considine.test,22,69,0,8,405,familiar,4,t,divorciado,,10,8,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2865,Orville Nitzsche II,1,sheridan@heller.test,11,66,12,4,2,individual,1,f,solteiro,,4,4,2024-02-17 00:32:44 UTC,2024-02-17 00:32:44 UTC
2866,Bill Dietrich,1,codi.fay@pollich.test,60,20,18,3,365,individual,6,f,divorciado,,4,4,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2867,Carolee Swift,1,chang@mueller.test,62,50,27,1,16,individual,3,f,casado,,10,19,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2868,Elin Boyer,1,jude.hills@kilback-carter.test,11,10,20,5,452,familiar,6,f,casado,,2,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2869,Lona Nicolas,1,cassondra@schoen-lemke.test,33,27,28,7,359,individual,5,f,solteiro,,6,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2870,Brittny Emard,1,tori@hintz-rutherford.test,31,2,18,4,99,individual,2,t,casado,,5,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2871,Junita Spencer,1,numbers@cole.example,44,41,31,3,424,familiar,5,t,casado,,8,4,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2872,Hyon Prohaska,1,graham@dicki-koss.test,80,36,23,5,335,familiar,1,f,casado,,5,7,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2873,Msgr. Fredricka Morissette,1,brigid.paucek@mills.test,82,4,4,7,392,familiar,5,f,casado,,9,0,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2874,Branden Jones,1,elyse@hermiston-maggio.test,33,73,35,9,166,familiar,5,f,casado,,5,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2875,Elene Emmerich DDS,1,letha_boehm@connelly.example,45,36,3,3,61,individual,4,f,casado,,2,5,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2876,Art Orn,1,long@kessler.test,60,37,9,5,193,individual,6,t,solteiro,,9,9,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2877,Waltraud Cummerata,1,india@russel.example,75,43,22,1,284,individual,4,t,solteiro,,8,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2878,Mr. Wendell Shields,1,olive_konopelski@considine.test,34,9,20,7,355,familiar,7,t,divorciado,,5,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2879,Nieves Wolff,1,myles@flatley.example,31,31,33,4,272,familiar,2,f,divorciado,,3,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2880,Glory Schuster,1,keneth_deckow@veum-upton.example,45,58,27,1,270,individual,6,t,casado,,3,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2881,Nolan Green,1,david.klein@hayes.example,14,49,12,1,243,individual,5,f,divorciado,,2,7,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2882,Chiquita Heidenreich,1,michal_miller@blanda.example,60,67,19,8,79,familiar,7,f,solteiro,,5,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2883,Shawna McGlynn,1,malcom_blanda@macejkovic-hansen.example,78,24,10,8,107,individual,4,f,solteiro,,6,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2884,Marlene Bogisich,1,quinton@wilkinson.test,25,29,22,8,389,familiar,2,f,divorciado,,2,7,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2885,The Hon. Janina Kulas,1,eilene@price.example,28,55,1,2,258,familiar,6,f,solteiro,,9,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2886,Shanti Breitenberg,1,dudley.nienow@bartoletti.test,23,6,15,7,291,individual,6,t,solteiro,,8,0,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2887,Roberto Morissette,1,jacque.wuckert@blanda.test,36,60,34,2,204,familiar,5,f,divorciado,,0,4,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2888,Mac Robel,1,vito.haley@watsica-damore.example,11,72,16,4,55,familiar,2,t,solteiro,,1,2,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2889,Mickey Berge,1,lester@lang-bradtke.example,75,11,19,4,225,familiar,1,t,solteiro,,3,4,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2890,Charley Altenwerth,1,delbert_quitzon@konopelski.test,71,16,21,5,29,individual,4,f,casado,,4,7,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2891,Rhonda Zulauf,1,nickole_hermiston@bauch.example,80,59,5,4,139,familiar,5,f,divorciado,,8,15,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2892,Quintin Ortiz DDS,1,moises@prosacco.test,48,49,36,7,27,familiar,7,t,solteiro,,5,9,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2893,Clark Bernhard,1,amos@pouros.example,48,43,31,5,11,individual,3,t,divorciado,,7,10,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2894,Fredricka Stiedemann,1,hank@mccullough-reilly.example,27,47,31,2,243,familiar,7,t,solteiro,,4,4,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2895,Hershel Stokes,1,chrystal.ledner@lockman.example,33,29,12,5,407,individual,3,t,casado,,9,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2896,Dr. Justa Feil,1,dean@stroman.example,31,69,3,2,225,individual,6,t,casado,,5,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2897,Mrs. Trent Dicki,1,billy@sawayn.example,2,31,22,1,337,individual,1,f,casado,,5,0,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2898,George Boyer,1,aurelio@marvin.example,50,31,16,0,127,individual,6,f,solteiro,,0,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2899,Lannie Swaniawski,1,alyson@heathcote.example,79,42,33,7,109,individual,3,t,solteiro,,7,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2900,Fr. Ivette Johnson,1,dorathy.auer@metz.example,10,49,28,5,17,familiar,7,f,divorciado,,3,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2901,Les Witting,1,dudley.hartmann@zieme-roberts.test,78,61,30,5,23,individual,3,f,solteiro,,10,18,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2902,Al Von DO,1,logan@nolan.test,65,62,3,8,161,familiar,6,f,casado,,4,9,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2903,Maria Abshire DVM,1,shawanna_bergnaum@mckenzie.example,45,58,36,5,422,familiar,6,t,casado,,7,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2904,Margo Hoeger,1,stefani_bednar@klocko-bednar.example,42,54,33,1,380,familiar,2,f,casado,,2,7,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2905,Cassandra Rath,1,oscar@conroy.test,50,65,25,5,133,individual,3,t,casado,,10,2,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2906,Casey Kuhlman,1,andres.lebsack@sauer.test,86,60,24,3,48,individual,4,t,divorciado,,5,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2907,Tory Ward I,1,woodrow.oconner@marvin.example,26,68,24,3,49,individual,7,t,casado,,0,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2908,Calandra Runolfsdottir III,1,tanisha.herzog@ratke-mante.example,69,15,22,6,18,individual,6,f,casado,,4,0,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2909,Prof. Anibal Smith,1,verna.durgan@stehr.example,25,28,31,5,335,individual,2,t,solteiro,,7,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2910,Amb. Stuart Quigley,1,logan.kohler@schroeder.test,34,16,8,7,107,individual,2,f,solteiro,,2,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2911,Curtis McCullough,1,etha@runolfsson-oreilly.test,45,27,34,3,456,individual,5,t,casado,,4,12,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2912,Monnie Bode,1,patricia_cassin@senger.test,53,12,17,7,384,familiar,5,f,casado,,10,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2913,Boyce DuBuque,1,jacquetta.medhurst@prosacco.example,20,69,26,3,479,individual,3,t,divorciado,,5,4,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2914,Cornell Kemmer,1,darrick@friesen.test,6,71,0,4,81,individual,7,f,divorciado,,10,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2915,Shaunda Murazik III,1,contessa@ziemann-beahan.test,50,49,5,6,489,familiar,7,t,divorciado,,2,7,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2916,Pasquale Altenwerth,1,domingo_frami@okon-rosenbaum.test,20,56,6,2,30,individual,6,f,solteiro,,1,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2917,Dr. Jeanette Murphy,1,loren@gottlieb.test,56,34,22,1,310,familiar,6,f,divorciado,,8,13,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2918,Joesph Lesch,1,aja.torphy@metz.example,73,60,15,0,97,familiar,2,t,casado,,1,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2919,Merna Davis,1,lezlie_fritsch@keeling.example,6,74,35,2,261,familiar,5,t,divorciado,,10,2,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2920,Gwyneth Boyer,1,fernando.robel@schulist-stoltenberg.test,74,66,20,3,473,individual,2,f,solteiro,,5,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2921,Vincenzo Abbott MD,1,jacob_little@wuckert.example,84,45,2,2,78,individual,7,t,divorciado,,9,5,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2922,Dustin Kiehn,1,danae@kovacek.test,69,69,5,5,325,familiar,7,t,casado,,9,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2923,Phillip Wolf,1,winnie.lemke@kulas.test,39,70,35,5,90,familiar,4,t,divorciado,,6,15,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2924,Irvin Muller,1,patty@roberts-herman.test,38,14,18,6,191,familiar,2,f,casado,,2,3,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2925,Marita Bauch,1,cristopher.conroy@keebler.test,75,20,17,8,388,individual,2,t,divorciado,,7,19,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2926,Lacey Schultz V,1,patrina_mcdermott@feeney.test,48,70,2,0,60,familiar,7,t,solteiro,,3,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2927,Sherita Schoen II,1,edgar@pollich.example,79,31,23,2,270,individual,6,t,casado,,4,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2928,Avery Harris,1,cyrus@willms.example,64,39,1,0,481,individual,1,f,solteiro,,7,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2929,Loyd Deckow,1,edgar@feeney.test,5,9,0,9,121,familiar,4,f,divorciado,,2,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2930,Jeramy Gorczany,1,bobbie@schmeler.example,4,67,30,7,161,individual,1,f,casado,,10,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2931,Jewel Stracke,1,trenton@carroll.example,36,55,32,3,482,individual,6,t,casado,,10,0,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2932,Miss Yaeko Herzog,1,shawn.stamm@wehner.test,12,62,8,2,275,familiar,3,t,divorciado,,0,10,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2933,Hilde Haag,1,taylor@parisian.example,25,26,23,0,1,familiar,6,t,divorciado,,10,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2934,Coralee King,1,mauricio@hettinger-willms.test,55,41,23,4,381,individual,5,t,casado,,8,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2935,Alex MacGyver,1,joya@kub.test,14,58,7,8,302,individual,2,t,divorciado,,10,0,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2936,Corliss Aufderhar,1,maryrose_kautzer@marvin.test,24,51,5,9,29,individual,3,f,casado,,10,8,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2937,Eldridge Jaskolski,1,gale@jones.test,6,35,19,4,33,individual,7,t,solteiro,,7,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2938,Cletus Dare,1,rick_hessel@gleichner.test,3,35,8,0,235,individual,5,f,casado,,4,2,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2939,Kip Stoltenberg,1,christopher@armstrong.test,48,41,2,4,460,individual,4,f,solteiro,,6,1,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2940,Lacy Hickle,1,jonathan@deckow-kozey.example,9,62,1,2,57,individual,5,t,divorciado,,7,9,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2941,Hector Murray,1,cyril_boyle@ernser.example,29,47,34,0,427,individual,7,f,solteiro,,4,9,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
2942,Ricardo Pouros,1,alecia@cole.test,3,39,25,1,48,individual,3,t,divorciado,,4,6,2024-02-17 00:32:45 UTC,2024-02-17 00:32:45 UTC
