id,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at,updated_at
2142,Britt Murphy,1,jonathon.langosh@borer-franecki.test,19,65,14,6,297,familiar,5,f,solteiro,baixo,4,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2143,Jerrold Rau,1,kenny.metz@leuschke.test,32,59,30,2,275,familiar,2,t,solteiro,alto,0,20,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2144,Hisako Nikolaus,1,casandra@herman.test,81,74,12,8,192,individual,4,f,casado,médio,8,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2145,Miss Elvin Wuckert,1,weston@beahan.example,80,57,33,7,448,familiar,3,f,casado,alto,5,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2146,Betsy Cole Esq.,1,claud@stoltenberg.example,70,43,17,9,373,individual,6,t,divorciado,alto,1,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2147,Trey Hintz,1,socorro@kessler.test,10,19,23,6,207,familiar,3,f,casado,alto,7,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2148,Tamekia Jast,1,bennett@wilderman-mcdermott.test,9,57,18,2,257,individual,6,f,solteiro,médio,7,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2149,Ardith Douglas,1,ophelia@bogan.test,7,59,12,5,246,individual,6,t,casado,baixo,5,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2150,Mose Osinski,1,johnathan@west-macejkovic.test,42,51,32,3,392,familiar,2,t,solteiro,alto,7,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2151,Carmine O'Keefe,1,abe@quigley.example,62,1,25,8,98,familiar,2,t,solteiro,médio,3,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2152,Libby Carroll,1,granville_sanford@christiansen.test,37,20,17,9,45,individual,7,f,divorciado,alto,8,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2153,Stephanie Stiedemann,1,antonetta@schiller-langosh.test,33,48,19,1,304,familiar,5,f,casado,alto,0,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2154,Reid Pfeffer,1,kristopher.daugherty@streich.example,66,18,34,1,50,individual,2,f,casado,baixo,2,13,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2155,Barrie Stoltenberg,1,kathi.schmidt@hermiston.test,15,6,30,3,435,familiar,4,f,divorciado,baixo,6,5,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2156,Bernardine McLaughlin,1,dannette.runolfsson@cronin-boyer.test,30,30,11,3,146,individual,1,t,solteiro,médio,8,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2157,Kori Wisoky,1,mandie@aufderhar.test,21,50,32,9,452,familiar,3,t,solteiro,alto,3,1,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC
2158,Sachiko Daniel,1,raul.kunze@hilll.test,45,8,12,7,245,familiar,1,t,solteiro,alto,10,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2159,Fr. Teofila Gleichner,1,jarvis.hahn@ryan-pollich.example,21,67,13,9,26,familiar,2,f,divorciado,médio,6,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2160,Ira Marks,1,theresia_crona@howell.test,71,19,20,2,399,familiar,4,f,solteiro,médio,1,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2161,Kenton Hermiston,1,maynard.watsica@shields.example,27,55,5,8,40,individual,1,f,solteiro,alto,0,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2162,Morgan Will,1,nova_luettgen@howe.example,33,3,24,4,85,familiar,3,t,casado,alto,6,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2163,Henry Blanda,1,marianela@fritsch.test,48,39,5,7,14,familiar,3,t,divorciado,baixo,3,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2164,Msgr. Vern Ledner,1,boyce.fahey@conn.test,64,40,28,3,190,familiar,2,t,casado,médio,3,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2165,Corrie Wolf,1,faith@wiza.test,42,53,18,0,212,familiar,3,f,casado,baixo,0,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2166,Cleopatra Morissette,1,winfred.king@klein.test,20,74,3,3,486,individual,1,t,divorciado,médio,5,11,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2167,Vanna Nitzsche,1,michel@blanda.test,63,28,32,3,65,individual,5,f,casado,alto,8,17,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2168,Blair Cruickshank,1,abby.koepp@orn.test,37,1,24,5,229,individual,4,f,divorciado,baixo,5,8,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2169,Hilario Huels,1,cori_friesen@torp.test,77,26,12,2,332,familiar,2,t,divorciado,alto,10,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2170,Scotty Moore MD,1,andria@oconnell.test,80,61,18,2,215,individual,3,f,solteiro,baixo,5,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2171,Vern Grady,1,shelia@johns.example,77,49,32,8,435,individual,6,f,divorciado,baixo,2,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2172,Olivia Pacocha V,1,jeffrey.paucek@bashirian-adams.test,19,19,28,0,478,individual,6,f,solteiro,alto,3,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2173,Regina Jenkins,1,neda@lynch.example,52,18,13,9,169,familiar,1,t,solteiro,baixo,0,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2174,Brandon Pollich,1,robin.wyman@effertz-williamson.test,80,7,27,9,371,individual,7,t,casado,médio,1,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2175,Yvette Kilback,1,osvaldo@robel.test,8,60,15,5,176,individual,2,f,casado,médio,3,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2176,Rusty Waelchi,1,winifred@hudson.example,3,7,34,0,362,individual,4,f,casado,baixo,0,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2177,Clifford Lesch Sr.,1,roxann@jast-bartell.example,87,62,32,6,364,individual,4,f,solteiro,médio,4,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2178,Joel Predovic,1,armida@langosh.test,46,28,8,8,172,familiar,3,f,casado,alto,2,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2179,Fritz Langosh,1,danuta.schmitt@kreiger.test,1,8,2,7,178,individual,5,f,casado,médio,4,20,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2180,Mrs. Ricky Welch,1,lindsy@schimmel.example,66,33,36,3,265,familiar,6,f,solteiro,médio,2,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2181,Mrs. Delana Waelchi,1,sherman@mann.example,52,26,28,4,253,individual,4,f,casado,baixo,4,19,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2182,Mrs. Eleni Mueller,1,minda_smith@fadel-lind.example,4,16,33,6,430,familiar,4,f,divorciado,médio,2,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2183,Nam Ullrich,1,edward@walker-rau.test,60,45,26,3,499,familiar,2,t,divorciado,baixo,8,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2184,Christiana Cassin,1,chet_kuphal@macgyver.example,74,22,13,2,176,individual,7,f,casado,médio,8,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2185,Kaci Robel,1,janett@beier-aufderhar.example,32,73,8,6,192,familiar,5,f,divorciado,médio,7,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2186,The Hon. Rosalind Volkman,1,abbie_nicolas@satterfield.test,63,30,17,8,419,familiar,5,f,divorciado,alto,3,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2187,Emanuel Cummerata,1,ernie_kuhic@pfeffer.example,20,58,2,7,499,familiar,4,f,divorciado,alto,3,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2188,Neomi Emmerich,1,catarina.fadel@schneider.example,61,41,26,9,136,familiar,5,f,divorciado,baixo,3,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2189,Jenise Schultz,1,charlott@hettinger.example,84,33,10,4,239,familiar,3,f,divorciado,alto,10,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2190,Percy Romaguera,1,lisbeth@terry.example,79,19,3,2,241,familiar,2,t,solteiro,alto,2,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2191,Sandee Pacocha I,1,logan@dare-bauch.example,7,50,21,6,201,familiar,4,t,divorciado,alto,5,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2192,Hosea Cummerata,1,merrill.morissette@sauer-kuphal.example,20,30,11,1,404,familiar,4,t,solteiro,baixo,6,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2193,Kendall Rogahn Ret.,1,shanelle_ebert@lebsack.test,33,9,17,8,276,individual,7,t,solteiro,alto,0,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2194,Edythe Beier,1,edwin@blanda-hamill.test,26,40,27,8,5,familiar,6,t,casado,alto,3,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2195,Syble Zemlak I,1,karisa@kshlerin.example,8,5,8,6,45,individual,2,t,casado,médio,8,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2196,Dwain Hilpert,1,earle.mueller@erdman.example,26,67,10,6,459,individual,3,f,divorciado,médio,0,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2197,Abram Jenkins DC,1,kelly_hegmann@dubuque-kunde.test,83,31,18,7,500,familiar,2,t,solteiro,alto,9,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2198,Fr. Grady Schuppe,1,angelina.brekke@hahn-bayer.test,27,43,20,5,487,individual,6,t,solteiro,médio,7,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2199,Eugene Smitham DC,1,salley.roberts@osinski.example,24,16,32,3,251,familiar,1,t,casado,médio,1,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2200,Rev. Corina Mertz,1,scottie@cartwright.example,38,42,34,8,96,individual,5,t,solteiro,alto,2,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2201,Norman Cole LLD,1,morton.koelpin@fay.test,4,45,36,3,141,individual,7,t,divorciado,médio,2,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2202,Scottie Wintheiser,1,hunter.bosco@turner-bogan.test,9,62,14,2,8,individual,1,f,casado,médio,2,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2203,Dick Jones,1,wendie.fay@hammes.example,35,59,10,1,397,familiar,4,f,solteiro,baixo,0,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2204,Gov. Genevive Emard,1,eleanor@walsh-moore.test,4,19,24,3,30,individual,6,f,divorciado,médio,2,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2205,Rupert Kuhic,1,jamar.casper@kuphal.test,66,43,12,6,217,familiar,6,f,casado,médio,2,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2206,Albina Runolfsdottir,1,granville.rogahn@renner.test,48,17,25,1,57,familiar,5,t,solteiro,baixo,7,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2207,Fumiko Hand V,1,judson_swift@feeney-jast.test,49,13,25,6,44,familiar,6,f,solteiro,alto,1,8,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2208,Ninfa Shields,1,debbra@towne.example,22,34,30,3,429,familiar,1,f,solteiro,médio,6,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2209,Ian Hermann DDS,1,hipolito.considine@kunze-gottlieb.test,33,28,5,8,243,familiar,2,f,casado,alto,10,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2210,Wilson Yundt,1,elvis.bosco@stark.example,82,36,33,9,151,individual,4,t,solteiro,médio,5,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2211,Dorsey Durgan,1,delbert@cormier.example,86,41,20,3,276,familiar,6,t,divorciado,alto,9,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2212,Ernestina Parker DC,1,willie_kuhn@purdy.example,53,65,28,7,375,familiar,3,f,divorciado,baixo,8,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2213,Alfred O'Keefe,1,lizabeth_gerlach@ondricka-goyette.test,58,54,9,5,442,individual,1,f,divorciado,alto,7,12,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2214,Grant Wuckert DDS,1,annett_welch@rosenbaum-breitenberg.test,47,17,8,0,107,familiar,3,t,solteiro,alto,6,10,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2215,Sen. Jamaal Kilback,1,estelle.schamberger@hartmann-sawayn.test,28,9,28,7,399,individual,1,t,casado,baixo,2,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2216,Clinton Breitenberg DO,1,frederick@armstrong.example,19,32,23,2,166,individual,5,t,casado,baixo,5,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2217,Loren O'Kon,1,ellis_dubuque@lakin.example,7,32,6,2,224,familiar,2,t,solteiro,baixo,1,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2218,Griselda Reichel,1,isidra.walsh@lebsack-stamm.test,64,66,7,0,307,familiar,3,f,solteiro,médio,3,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2219,Rosy Koepp,1,philip_harber@wuckert.test,37,28,11,8,254,individual,5,t,casado,alto,5,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2220,Odis Lubowitz CPA,1,jennette_jerde@farrell.example,34,19,24,3,345,familiar,5,t,casado,alto,0,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2221,Norris Upton,1,hannah_reinger@rosenbaum-stroman.example,35,7,31,8,12,individual,2,f,solteiro,baixo,5,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2222,Portia Mills,1,jae.kuvalis@rath.test,50,58,10,4,90,familiar,7,f,casado,médio,3,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2223,Myron Rogahn,1,virgie_keebler@hahn.test,39,33,27,9,107,familiar,3,t,solteiro,alto,5,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2224,Waldo Schowalter,1,faustino@kuhic-reynolds.example,81,74,36,1,192,individual,5,f,divorciado,alto,7,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2225,Dexter Kunde,1,zachariah.koss@boyle.example,33,68,17,9,388,individual,1,t,divorciado,alto,5,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2226,Wilda Mitchell,1,sherrell_jacobson@ratke.test,37,27,28,4,228,familiar,2,f,solteiro,baixo,2,10,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2227,Darlene Volkman,1,alexander@kiehn.test,79,40,10,2,464,familiar,7,t,casado,alto,0,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2228,Sen. Mi Kuvalis,1,amado.ortiz@hirthe.example,6,30,36,7,242,individual,4,f,divorciado,baixo,3,14,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2229,Rev. Odell Miller,1,laverne@lehner.example,40,71,2,7,446,familiar,4,f,divorciado,baixo,10,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2230,Carol Mohr,1,oma.kilback@mills-haag.example,24,7,16,1,423,familiar,6,t,casado,baixo,8,12,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2231,Delila Bogan,1,agustin.kerluke@schroeder.test,30,9,34,6,322,individual,4,f,divorciado,baixo,2,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2232,Rupert Hessel,1,douglas@schmidt.test,29,40,2,7,200,familiar,7,t,casado,médio,5,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2233,Amb. Delsie Gottlieb,1,deeann@wolff.example,13,63,32,4,345,familiar,7,f,casado,médio,0,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2234,Msgr. Burl Jenkins,1,seymour.witting@bradtke-gottlieb.example,25,6,29,9,458,individual,7,f,solteiro,alto,1,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2235,Jefferson Marks,1,val.wisoky@west-smith.example,73,13,25,0,396,familiar,4,f,casado,baixo,1,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2236,Lael Haag MD,1,wilmer@daniel.example,50,20,32,7,342,individual,5,f,solteiro,alto,7,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2237,Sid Lakin,1,particia@miller-stiedemann.test,3,5,2,7,99,familiar,5,t,divorciado,baixo,10,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2238,Harold Parker,1,trinidad@batz-koelpin.example,62,20,26,1,50,individual,6,t,casado,baixo,9,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2239,Gov. Ronnie Bruen,1,keneth.lynch@upton.example,39,40,17,6,200,individual,6,t,casado,alto,9,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2240,Isela Nicolas,1,ariel@marquardt.example,38,19,12,3,180,individual,2,t,casado,alto,3,15,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2241,Mora Leannon V,1,jewell_sawayn@streich-rice.example,86,46,6,9,393,individual,1,t,casado,baixo,9,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2242,Cyndi Gulgowski,1,pat@upton.example,77,64,12,5,29,familiar,5,t,solteiro,alto,1,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2243,Rep. Wilmer Nikolaus,1,emanuel.toy@bergnaum-beier.test,69,67,7,8,21,familiar,7,f,solteiro,alto,6,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2244,Gov. Joette Ferry,1,soon_hansen@rath-macejkovic.example,38,44,2,8,322,familiar,4,t,divorciado,alto,2,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2245,Karry Block,1,slyvia@funk-schmitt.example,70,34,14,9,447,individual,5,t,casado,baixo,9,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2246,Hui Ferry,1,eduardo_west@bashirian.test,46,34,15,6,315,individual,7,f,casado,alto,0,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2247,Dorotha Hoeger,1,brock_bergnaum@runte-macgyver.test,87,74,37,1,344,familiar,7,f,solteiro,médio,6,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2248,Miss Candice Heidenreich,1,sydney.labadie@mante-beier.example,42,27,13,6,51,familiar,7,t,divorciado,baixo,1,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2249,Bert Oberbrunner,1,rosario@doyle-strosin.test,64,11,8,6,330,individual,4,t,casado,alto,2,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2250,Aide Beahan,1,ardelle@hegmann.example,51,10,6,7,135,individual,6,f,divorciado,médio,1,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2251,Merlene Wilkinson LLD,1,clement@stracke-kautzer.test,6,56,28,5,90,familiar,6,f,casado,médio,3,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2252,Joe Kiehn IV,1,shawnna_roberts@bins.example,35,38,35,1,191,individual,7,f,divorciado,baixo,2,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2253,Simon Predovic,1,shelly@reinger-larkin.example,66,71,21,1,16,individual,4,t,divorciado,baixo,8,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2254,Shannon Carter,1,tyson_bednar@rau-ondricka.test,73,4,32,2,160,individual,3,t,solteiro,médio,1,12,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2255,Monroe Bergstrom,1,ashton.legros@kemmer.example,33,70,20,2,203,familiar,5,f,solteiro,médio,9,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2256,Theron Friesen DO,1,buddy@flatley.example,55,25,10,8,340,individual,6,f,casado,médio,10,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2257,Marcos Ullrich,1,tory_gleichner@spinka.test,51,66,28,3,33,familiar,7,t,solteiro,médio,5,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2258,Cortez Block,1,drew_keeling@gerlach.example,32,10,4,1,146,individual,1,t,divorciado,baixo,10,8,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2356,Johnathon Hudson,1,gary@lind.test,20,20,18,1,42,familiar,7,f,casado,alto,2,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2259,Deetta Padberg,1,jerold.stehr@boehm-oconnell.example,77,72,10,8,88,familiar,4,t,casado,alto,6,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2260,Shaquita Hilpert,1,janet@bernier-robel.test,65,39,20,5,489,individual,5,t,divorciado,alto,10,13,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2261,Aurea Hermann DVM,1,tresa_beer@douglas-kerluke.example,67,46,16,8,86,familiar,3,f,divorciado,médio,0,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2262,Bao Simonis,1,benedict@schumm.test,7,66,4,3,303,individual,6,t,solteiro,médio,10,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2263,Andre Hand,1,duane@schaden-dicki.test,6,4,1,6,229,individual,7,f,divorciado,baixo,10,8,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2264,Forest Leannon,1,malik_stroman@cremin.test,68,50,16,2,482,individual,7,f,casado,alto,8,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2265,Stanley Mosciski,1,neil@hansen-bartell.example,69,29,18,0,234,individual,3,t,casado,baixo,6,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2266,Carmine Buckridge,1,pamella@terry-fisher.example,48,6,0,8,397,individual,6,f,casado,baixo,4,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2267,Shawn Berge,1,kate@ziemann-kilback.test,80,41,24,0,444,individual,1,t,divorciado,alto,1,7,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2268,Ismael Wiza MD,1,lenore@haley.example,67,43,9,6,104,familiar,2,f,divorciado,médio,7,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2269,Edwin Marquardt CPA,1,dale.labadie@roob.test,59,6,4,8,435,familiar,6,t,casado,baixo,2,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2270,Brock Mante,1,jewel@runolfsson.example,11,36,14,6,174,familiar,7,f,solteiro,alto,4,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2271,Desmond Roberts,1,abram.jacobi@parisian.example,35,49,9,5,201,individual,3,t,divorciado,médio,2,8,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2272,Raymond Schmeler V,1,elroy@kuhlman.test,81,25,18,1,416,familiar,6,f,divorciado,médio,5,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2273,Phylicia Jerde I,1,shaquita_cruickshank@oconnell.example,54,72,1,0,75,familiar,4,t,solteiro,alto,6,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2274,Rema Stamm,1,elvera@walker.test,37,69,36,6,363,individual,7,f,casado,baixo,4,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2275,Ellena Larson,1,leigha.schiller@auer.test,69,37,7,3,229,individual,4,f,divorciado,alto,10,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2276,Ed Green,1,eddie@keebler.example,25,50,1,7,222,familiar,4,f,casado,baixo,8,9,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2277,Sammie Wiegand,1,eugena@gerhold.example,85,8,12,6,12,individual,1,f,casado,médio,7,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2278,Amado Hyatt,1,jeffry@kautzer-runolfsson.test,25,68,19,5,3,familiar,7,f,divorciado,alto,6,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2279,Aletha Jast,1,lyndsey_rath@dare-koch.test,32,24,5,1,258,individual,1,t,divorciado,alto,9,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2280,Gov. Marline Heidenreich,1,marin@heidenreich.test,27,5,35,8,277,familiar,1,t,solteiro,baixo,1,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2281,Ms. Elliott Moore,1,garth_doyle@wyman.test,13,56,4,4,142,individual,4,t,solteiro,baixo,0,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2282,Brent Shields,1,florida_feeney@bogan.example,9,71,27,5,424,individual,6,t,casado,alto,4,1,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2283,Msgr. Jessia Wehner,1,tania.pouros@wisoky-reichert.example,59,23,6,1,197,familiar,5,t,casado,alto,8,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2284,Santina Armstrong,1,rosie@schuppe-schulist.example,16,70,35,9,5,familiar,5,f,divorciado,baixo,2,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2285,Leandra Kilback,1,erick@bruen.test,37,24,24,1,29,individual,3,f,casado,baixo,8,3,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2286,Maynard Gleichner,1,carter_macgyver@homenick-hackett.test,8,65,34,1,93,familiar,4,t,casado,alto,9,0,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2287,Jin Heathcote JD,1,jerold@roberts.example,27,20,36,8,316,individual,3,t,divorciado,baixo,7,6,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2288,Prof. Rina Muller,1,leia@turcotte.test,16,68,20,4,137,individual,1,f,divorciado,médio,7,5,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2289,Jutta Morar,1,winfred.hartmann@gerlach.example,74,7,26,0,291,familiar,3,t,divorciado,baixo,10,4,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
2290,Sheilah Schaefer,1,phil@schuppe-oconner.test,86,26,7,3,51,familiar,6,t,divorciado,médio,2,2,2024-02-16 20:59:33 UTC,2024-02-16 20:59:33 UTC
