id_x,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at_x,updated_at_x,id_y,number,cvc,exp_month,exp_year,customer_id,card_status,stripe_id,created_at_y,updated_at_y
1966,Celesta Corwin V,1,joe.little@kreiger-lynch.example,24,31,26,7,451,individual,1,f,solteiro,baixo,9,8,2024-02-16 20:59:31 UTC,2024-02-16 20:59:31 UTC,1966,2223003122003222,637,8,2032,1966,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1967,Dante Schiller CPA,1,aida@bernier.test,73,70,34,0,240,individual,2,t,solteiro,baixo,3,4,2024-02-16 20:59:31 UTC,2024-02-16 20:59:31 UTC,1967,5200828282828210,512,3,2031,1967,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1968,Dr. Frederick Ruecker,1,santo@boyle.example,33,17,3,2,217,individual,7,t,divorciado,baixo,10,15,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1968,5105105105105100,373,7,2034,1968,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1969,Rodrick Abbott,1,fletcher_crooks@schmitt-bauch.test,87,73,28,5,102,individual,6,t,casado,médio,6,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1969,4242424242424242,304,4,2027,1969,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1970,Chadwick Rau,1,marissa_gutmann@champlin.test,10,22,26,5,227,individual,1,f,casado,baixo,1,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1970,4000056655699556,616,6,2026,1970,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1971,Miyoko Stamm,1,leontine_wintheiser@klein.test,73,61,11,7,384,individual,7,f,solteiro,baixo,2,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1971,5555555555554444,375,10,2030,1971,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1972,Hayden Weimann,1,antione.conroy@ledner.test,44,49,8,3,393,familiar,4,f,casado,médio,0,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1972,2223003122003222,169,7,2026,1972,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1973,Nicholas Thiel DVM,1,elliot@beatty.test,69,11,18,2,21,familiar,4,f,divorciado,médio,0,5,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1973,5200828282828210,393,4,2026,1973,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1974,Ms. Catina Rolfson,1,randy.rodriguez@hermann-trantow.test,45,64,29,9,80,individual,5,f,solteiro,médio,6,5,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1974,5105105105105100,220,5,2026,1974,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1975,Msgr. Lynne Schiller,1,carey@schuster.example,4,28,37,8,163,familiar,3,t,solteiro,baixo,0,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1975,4242424242424242,538,9,2036,1975,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1976,Rosario Douglas LLD,1,amie@emard.test,22,42,23,5,280,familiar,4,f,solteiro,alto,4,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1976,4000056655699556,411,9,2028,1976,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1977,Amb. Dwight Schaden,1,virgilio_medhurst@hudson.test,54,51,14,2,428,familiar,4,t,casado,baixo,7,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1977,5555555555554444,721,6,2029,1977,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1978,Cameron Reynolds,1,troy@herman.test,73,41,16,2,451,familiar,2,f,solteiro,médio,4,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1978,2223003122003222,823,1,2034,1978,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1979,Jan Brakus I,1,tommie.moen@windler.test,31,47,28,7,141,familiar,1,f,casado,médio,10,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1979,5200828282828210,693,9,2032,1979,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1980,Dominic Huel,1,coleman_zulauf@macejkovic-feeney.test,13,72,36,5,263,familiar,4,f,casado,baixo,4,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1980,5105105105105100,660,1,2034,1980,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1981,Louvenia Weissnat,1,roxann@muller-champlin.example,57,29,18,9,56,familiar,3,t,divorciado,médio,7,20,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1981,4242424242424242,760,8,2038,1981,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1982,Jackson Leannon,1,glady@kerluke.example,20,49,8,8,478,individual,3,f,divorciado,médio,7,16,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1982,4000056655699556,471,7,2035,1982,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1983,Nelda Kub,1,kylie@white.test,74,53,0,1,10,familiar,5,f,solteiro,baixo,6,14,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1983,5555555555554444,970,7,2035,1983,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1984,Mrs. Ken Huels,1,alvaro_hoeger@streich.test,18,24,16,3,14,individual,7,f,divorciado,alto,0,20,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1984,2223003122003222,186,8,2033,1984,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1985,Tammara Altenwerth MD,1,rueben.skiles@gutmann.example,63,55,20,5,56,individual,7,t,solteiro,baixo,5,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1985,5200828282828210,192,1,2025,1985,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1986,Junior Russel,1,dione@runte.test,53,3,34,2,491,familiar,3,f,divorciado,alto,2,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1986,5105105105105100,220,1,2025,1986,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1987,Gavin Lockman,1,gabriel@bayer-kessler.example,71,30,0,1,464,familiar,5,t,divorciado,baixo,8,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1987,4242424242424242,932,8,2038,1987,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1988,Trinity Schmidt,1,edward@schmitt.example,61,24,27,6,207,familiar,1,t,divorciado,alto,1,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1988,4000056655699556,719,7,2036,1988,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1989,Amb. Alexander Champlin,1,ericka_reichel@rowe.example,61,49,15,2,166,familiar,6,t,divorciado,médio,8,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1989,5555555555554444,575,11,2039,1989,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1990,Cora Moen,1,dorthea@botsford-kassulke.example,85,52,9,8,209,individual,2,t,casado,médio,5,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1990,2223003122003222,398,6,2035,1990,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1991,Dudley Wisoky,1,orlando_borer@daniel.example,14,26,11,8,103,individual,7,t,solteiro,alto,7,12,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1991,5200828282828210,341,8,2029,1991,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1992,Jeremy Grady,1,van@nitzsche.test,3,33,10,6,411,familiar,7,t,divorciado,baixo,4,5,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1992,5105105105105100,145,8,2032,1992,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1993,Jeana Nolan JD,1,syble@torphy-sawayn.test,18,48,36,9,349,familiar,3,t,casado,médio,0,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1993,4242424242424242,724,11,2027,1993,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1994,Lily Jones Sr.,1,tayna@hansen.example,67,65,11,8,458,individual,7,f,casado,baixo,6,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1994,4000056655699556,620,4,2037,1994,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1995,David Mayer,1,madaline@harber-effertz.example,41,58,8,8,370,familiar,7,t,solteiro,médio,8,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1995,5555555555554444,216,8,2029,1995,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1996,Chet Smith,1,nettie_bosco@carroll.test,66,3,12,2,99,individual,3,f,solteiro,médio,5,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1996,2223003122003222,621,7,2030,1996,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1997,Emile Roob,1,gregg@osinski.example,62,64,14,9,306,familiar,6,t,casado,baixo,0,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1997,5200828282828210,443,9,2037,1997,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1998,Amb. Norman Nienow,1,young@waters.example,37,24,16,5,423,individual,5,f,solteiro,médio,1,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1998,5105105105105100,262,3,2026,1998,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
1999,Michal Stark I,1,julio@pfeffer-schiller.example,63,47,18,8,112,individual,4,f,casado,baixo,0,1,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,1999,4242424242424242,714,2,2029,1999,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2000,Stacey Reinger,1,maryetta@bartoletti.test,66,72,22,4,170,individual,7,t,solteiro,alto,2,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2000,4000056655699556,234,9,2031,2000,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2001,Cassie Schuppe,1,sharon_white@kub.test,2,52,11,2,277,individual,2,t,divorciado,médio,8,19,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2001,5555555555554444,617,6,2027,2001,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2002,Kendall Murray III,1,nikia.krajcik@mayer.example,63,24,3,9,351,familiar,5,t,solteiro,alto,6,10,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2002,2223003122003222,822,9,2038,2002,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2003,Wilber Boyer Jr.,1,carrol.schuster@block.test,10,34,7,5,391,familiar,6,f,divorciado,alto,8,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2003,5200828282828210,306,6,2030,2003,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2004,Dario Lind,1,marianna.turner@rowe.test,68,50,12,3,374,familiar,4,f,solteiro,alto,9,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2004,5105105105105100,199,4,2028,2004,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2005,Sen. Michell Champlin,1,maurita@collins-sawayn.test,84,5,1,0,142,individual,6,t,solteiro,médio,6,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2005,4242424242424242,990,10,2031,2005,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2006,Dwain Rempel,1,maddie@nolan-schaefer.test,83,19,14,5,287,individual,6,f,solteiro,médio,1,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2006,4000056655699556,839,4,2034,2006,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2007,Delisa Kuhlman,1,hyon@klocko.test,59,16,8,1,445,familiar,4,t,divorciado,médio,2,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2007,5555555555554444,577,9,2036,2007,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2008,Amado Brown,1,esmeralda@champlin.example,13,66,3,5,411,individual,4,f,solteiro,alto,0,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2008,2223003122003222,228,1,2034,2008,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2009,Angel Emmerich,1,lyndon_kuhlman@weimann-zieme.test,5,53,1,0,472,individual,3,f,divorciado,baixo,1,5,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2009,5200828282828210,368,8,2036,2009,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2010,Brittny Walker JD,1,elroy.lindgren@upton.example,63,57,9,8,190,individual,6,t,divorciado,médio,9,5,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2010,5105105105105100,446,2,2034,2010,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2011,Katy Volkman DVM,1,patty.simonis@grady.test,66,31,8,5,366,individual,4,t,solteiro,médio,5,1,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2011,4242424242424242,797,6,2029,2011,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2012,Jerrell Rutherford,1,jaleesa@reinger.test,45,24,12,6,360,familiar,2,f,solteiro,médio,3,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2012,4000056655699556,104,7,2035,2012,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2013,Toby Windler Ret.,1,elsie_stanton@metz.test,17,58,3,4,429,familiar,7,t,divorciado,baixo,3,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2013,5555555555554444,755,4,2026,2013,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2014,Leana West LLD,1,jonah_gislason@hegmann.test,6,67,16,6,348,familiar,7,t,casado,médio,9,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2014,2223003122003222,178,11,2035,2014,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2015,Jon Roberts DVM,1,tawna@brown.test,19,1,29,4,2,individual,6,t,divorciado,médio,7,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2015,5200828282828210,524,6,2026,2015,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2016,Rozanne Hilll,1,bill_upton@okeefe.test,13,69,1,3,379,familiar,4,t,solteiro,alto,10,11,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2016,5105105105105100,709,10,2031,2016,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2017,Louetta Wintheiser,1,concepcion_ryan@wiegand-dicki.example,60,35,16,2,263,individual,1,f,divorciado,baixo,3,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2017,4242424242424242,177,8,2032,2017,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2018,Donnell Schroeder,1,silas.auer@monahan.example,76,52,0,8,217,individual,2,t,divorciado,alto,3,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2018,4000056655699556,406,8,2029,2018,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2019,Kristel Wisozk,1,rudolf_predovic@schaefer-mante.test,76,47,30,0,413,individual,1,f,solteiro,médio,9,12,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2019,5555555555554444,116,11,2028,2019,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2020,Lyndon O'Kon,1,jolene_schiller@witting.example,64,54,34,6,424,individual,1,f,solteiro,alto,4,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2020,2223003122003222,294,3,2030,2020,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2021,Kalyn Walker,1,catalina_ohara@jenkins-vonrueden.example,44,64,13,1,487,individual,5,t,solteiro,baixo,2,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2021,5200828282828210,120,4,2025,2021,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2022,Sen. Hector Lebsack,1,chuck@smith-dicki.test,81,43,9,4,243,familiar,5,t,divorciado,baixo,2,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2022,5105105105105100,442,9,2029,2022,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2023,Lennie Marquardt Esq.,1,vilma.mueller@lowe.example,68,46,16,9,318,individual,3,f,solteiro,alto,7,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2023,4242424242424242,422,4,2029,2023,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2024,Ruthann Lowe,1,aubrey_marquardt@lubowitz.test,40,49,24,5,426,individual,5,f,divorciado,médio,3,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2024,4000056655699556,932,6,2026,2024,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2025,Nestor Flatley,1,carmella.bins@rau.example,31,44,22,2,362,familiar,7,t,solteiro,baixo,7,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2025,5555555555554444,437,10,2030,2025,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2026,Raymundo Veum,1,oliver@brakus-simonis.test,66,72,12,3,373,individual,2,f,divorciado,médio,1,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2026,2223003122003222,294,2,2037,2026,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2027,Zachery Steuber,1,ira@tromp.test,82,69,2,2,419,individual,1,t,casado,médio,3,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2027,5200828282828210,940,5,2028,2027,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2028,Micki Hayes,1,amos@marks.example,29,26,31,3,39,familiar,2,t,casado,baixo,9,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2028,5105105105105100,322,10,2028,2028,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2029,Damon Bailey,1,clyde_goyette@hamill.test,51,67,22,5,307,familiar,1,t,divorciado,alto,1,3,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2029,4242424242424242,868,5,2029,2029,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2030,Nolan Rippin,1,lidia_kovacek@abbott.test,6,35,18,1,278,familiar,7,t,solteiro,médio,9,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2030,4000056655699556,495,4,2030,2030,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2031,Mario Glover,1,thaddeus_lockman@ebert-howell.test,30,6,30,7,279,familiar,6,f,casado,alto,4,15,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2031,5555555555554444,409,1,2032,2031,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2032,Elton Adams,1,stuart@hudson.test,5,17,2,6,230,individual,5,f,casado,alto,0,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2032,2223003122003222,486,8,2035,2032,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2033,Temika Zulauf,1,cordell.huel@schneider-gutkowski.example,52,37,15,2,39,individual,5,t,divorciado,médio,5,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2033,5200828282828210,172,8,2036,2033,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2034,Sherie Lesch,1,arla_jones@kassulke.example,9,23,22,6,386,individual,5,f,divorciado,médio,1,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2034,5105105105105100,149,8,2030,2034,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2035,Miss Humberto Marks,1,gino_lubowitz@ortiz-jacobs.test,63,19,12,2,40,familiar,1,t,solteiro,médio,10,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2035,4242424242424242,405,4,2035,2035,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2036,Sandi Kessler,1,dan@beahan.test,23,27,17,9,26,familiar,4,f,casado,médio,3,8,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2036,4000056655699556,914,8,2025,2036,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2037,Shantae Roberts,1,rossana@hand.example,72,52,35,8,408,individual,2,f,solteiro,alto,7,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2037,5555555555554444,748,6,2027,2037,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2038,Jewell Rodriguez,1,tinisha.lindgren@huels.test,35,73,5,6,22,familiar,2,f,solteiro,baixo,3,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2038,2223003122003222,875,8,2036,2038,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2039,Burton Orn,1,darell.prosacco@stanton-lowe.test,70,27,0,4,182,familiar,5,f,casado,alto,2,1,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2039,5200828282828210,609,8,2033,2039,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2040,Allyson Johns,1,murray.romaguera@morar.example,52,43,17,7,284,familiar,1,t,casado,baixo,3,12,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2040,5105105105105100,710,11,2031,2040,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2041,Belle Barrows,1,sol@crist.test,21,44,33,9,227,familiar,7,t,solteiro,médio,8,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2041,4242424242424242,844,4,2033,2041,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2042,Gloria Smitham,1,kurt@fahey.example,7,64,29,7,447,familiar,4,t,solteiro,baixo,0,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2042,4000056655699556,966,7,2039,2042,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2043,Millie Bednar,1,stacey.king@ohara.example,70,47,16,8,316,individual,4,f,solteiro,baixo,4,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2043,5555555555554444,364,3,2037,2043,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2044,Adriana Gutkowski,1,miles_stoltenberg@lockman.example,62,62,27,6,344,individual,3,t,divorciado,médio,5,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2044,2223003122003222,902,7,2038,2044,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2045,Joe Roob,1,moises.maggio@morar-runte.example,18,19,20,9,210,individual,4,t,solteiro,médio,3,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2045,5200828282828210,588,6,2032,2045,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2046,Peter Hamill,1,robert@christiansen.example,69,64,21,1,201,individual,2,f,casado,médio,0,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2046,5105105105105100,513,9,2039,2046,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2047,Earnest Nikolaus,1,norberto@schimmel.test,52,54,37,9,79,familiar,6,t,casado,alto,7,2,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2047,4242424242424242,387,10,2037,2047,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2048,Terence Bergstrom,1,bernarda_runolfsson@russel.test,68,14,13,7,346,familiar,1,f,divorciado,alto,10,1,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2048,4000056655699556,611,2,2026,2048,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2049,Pamala Strosin,1,reggie.grady@bashirian-mckenzie.example,60,58,18,6,134,familiar,7,t,divorciado,baixo,0,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2049,5555555555554444,420,2,2033,2049,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2050,The Hon. Dania Stracke,1,katy.schamberger@cummings.example,48,39,31,8,41,familiar,2,t,solteiro,baixo,7,9,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2050,2223003122003222,807,11,2039,2050,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2051,Clare Lakin,1,perry_goyette@herzog-yundt.test,8,17,0,0,118,individual,1,t,divorciado,alto,8,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2051,5200828282828210,548,8,2039,2051,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2052,Norman Berge,1,buena_predovic@tromp.example,23,68,21,8,404,individual,7,t,solteiro,alto,7,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2052,5105105105105100,242,4,2027,2052,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2053,Kenyetta Stanton,1,aracely@turcotte.example,84,31,15,7,304,familiar,3,t,divorciado,médio,0,7,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2053,4242424242424242,885,1,2034,2053,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2054,Homer Towne DC,1,buck.goyette@walsh-marvin.example,71,35,2,8,283,familiar,6,f,casado,médio,3,0,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2054,4000056655699556,158,9,2032,2054,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2055,Shanelle Collier,1,wiley@dickens.test,69,2,8,9,421,individual,5,t,casado,alto,10,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2055,5555555555554444,749,9,2039,2055,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2056,Mohammed Nolan,1,gus@gleichner-kozey.example,19,26,17,7,158,familiar,4,f,casado,alto,6,4,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2056,2223003122003222,531,6,2034,2056,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2057,Amado Krajcik,1,conrad_boyer@dickens-powlowski.example,48,2,4,5,50,individual,2,t,casado,médio,4,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2057,5200828282828210,128,9,2027,2057,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
2058,Ambrose Willms,1,terisa.haley@spencer.test,19,1,26,9,167,individual,3,f,casado,alto,0,6,2024-02-16 20:59:32 UTC,2024-02-16 20:59:32 UTC,2058,5105105105105100,531,5,2031,2058,,,2024-02-16 20:59:52 UTC,2024-02-16 20:59:52 UTC
